,TSNE_1,TSNE_2,cluster_assignment
158766,-31.039505,-29.29616,6 CTX PyrL2/L3/L4 Ntf3         
12229,-31.85772,-42.356678,17 CTX PyrL6                   
32286,-35.79626,25.012873,53 Unresolved                  
151442,-36.011097,20.754917,53 Unresolved                  
105767,62.779133,15.236314,61 OPC                         
46456,9.006672,4.868998,53 Unresolved                  
6421,-14.85368,-39.162975,17 CTX PyrL6                   
7967,-48.234844,-14.721537,53 Unresolved                  
3562,-23.022055,-18.614605,9 CTX PyrL2/L3/L4 Mef2c        
118040,8.401942,-8.018135,53 Unresolved                  
58230,-26.29217,31.120417,53 Unresolved                  
129236,57.655426,-13.522366,71 Bergmann Glia               
31986,-42.950653,-24.562906,6 CTX PyrL2/L3/L4 Ntf3         
2306,-37.00735,-40.457336,13 CTX PyrL5 Fezf2             
162701,65.53276,8.235018,61 OPC                         
119477,6.6591096,-29.707802,4 Medium Spiny Neurons         
37742,-46.31999,-0.9638208,53 Unresolved                  
85584,36.090454,-0.12722155,29 CB Int Precursor            
61414,44.20475,-16.818577,69 Astro Prdm16                
42544,-34.657787,2.5065944,53 Unresolved                  
87182,40.33414,38.993496,28 CB Granule                  
134741,-29.052069,4.461989,53 Unresolved                  
50063,-29.010191,-10.491804,53 Unresolved                  
93573,-19.044773,-35.753212,9 CTX PyrL2/L3/L4 Mef2c        
27299,64.169235,19.301516,61 OPC                         
27655,-29.331697,-24.915266,35 HIPP Pyr Crym               
50134,-27.971468,-23.371855,40 HIPP Granule/PyrCA3         
115085,-14.380367,41.65555,53 Unresolved                  
76726,30.78202,-45.63867,64 Endothelia                  
125796,-16.208975,21.469275,53 Unresolved                  
28699,-45.90068,-15.291624,11 CTX PyrL4/L5                
71841,-28.358255,27.833231,53 Unresolved                  
72139,66.56703,7.706613,61 OPC                         
150101,28.004524,-44.57202,66 VLMC Slc6a13                
66553,-47.050705,-17.737955,53 Unresolved                  
139483,19.103874,-6.120392,48 Migrating Int Pbx3          
146464,12.247085,-16.04246,53 Unresolved                  
108176,-23.242203,-15.535318,53 Unresolved                  
2461,73.48302,12.05253,59 Oligo COP1                  
34240,7.9594994,-34.862938,4 Medium Spiny Neurons         
38647,-28.600769,-16.744509,53 Unresolved                  
31277,-21.599022,8.295133,53 Unresolved                  
58585,-34.319263,-11.10796,9 CTX PyrL2/L3/L4 Mef2c        
137324,67.81614,9.07009,61 OPC                         
26310,-52.06088,-26.52299,10 CTX PyrL4 Rorb              
108537,-31.941036,-22.654665,40 HIPP Granule/PyrCA3         
95529,35.802956,8.9354725,25 CB Granule Precursor        
138813,-37.942905,38.521824,53 Unresolved                  
34230,-37.01656,-0.6783896,20 THAL Glut                   
156188,-10.072063,12.064039,44 Migrating Int Lhx6          
41468,-2.7686057,-10.148529,53 Unresolved                  
81098,-41.74846,-30.757074,53 Unresolved                  
76242,-36.708958,20.747213,53 Unresolved                  
83695,-42.212627,18.14452,53 Unresolved                  
102489,76.64167,12.221781,58 Oligo NFOL1                 
20110,85.65803,9.279311,57 Oligo MOL                   
107424,-14.959889,-37.27184,9 CTX PyrL2/L3/L4 Mef2c        
89226,-4.3020873,26.086506,53 Unresolved                  
7209,59.00303,-24.134773,68 Astro Slc7a10               
77823,51.861958,-19.11412,71 Bergmann Glia               
45666,16.884438,-12.388262,53 Unresolved                  
98020,-38.452576,40.079388,53 Unresolved                  
87388,-32.156574,-18.106424,9 CTX PyrL2/L3/L4 Mef2c        
119149,-5.0493145,-20.24735,53 Unresolved                  
60951,18.751925,11.034309,28 CB Granule                  
135876,36.774906,21.739435,28 CB Granule                  
145373,-19.973993,38.9982,53 Unresolved                  
111334,-7.38408,3.5574715,53 Unresolved                  
72426,34.24566,27.748672,28 CB Granule                  
34385,-22.68213,-36.511024,14 CTX PyrL6a                  
79548,-11.723853,9.6192045,53 Unresolved                  
30882,-43.447243,-26.366583,11 CTX PyrL4/L5                
102853,49.77004,-17.644266,69 Astro Prdm16                
156963,-39.329025,-20.249762,11 CTX PyrL4/L5                
109057,59.115696,-16.042017,69 Astro Prdm16                
52081,27.312328,-45.33562,66 VLMC Slc6a13                
106766,16.18953,9.956025,53 Unresolved                  
127296,58.36746,-20.230473,69 Astro Prdm16                
158427,-43.132683,-35.06732,17 CTX PyrL6                   
121447,-49.835613,-34.019157,7 CTX PyrL2/L3 Met             
140852,-3.6851144,28.99706,53 Unresolved                  
104096,-31.674366,26.61653,53 Unresolved                  
82860,-21.858498,33.401997,53 Unresolved                  
105266,67.0298,7.596382,61 OPC                         
134410,55.548443,-20.49441,69 Astro Prdm16                
147375,-20.481926,-39.681797,9 CTX PyrL2/L3/L4 Mef2c        
155377,-12.9527445,-3.0381875,53 Unresolved                  
51389,-9.706485,9.954119,53 Unresolved                  
140437,-26.075605,34.01248,53 Unresolved                  
118670,-36.07378,-29.016586,14 CTX PyrL6a                  
147901,14.407138,-32.913944,53 Unresolved                  
99629,64.778046,14.857354,61 OPC                         
33855,-12.8043995,-36.0797,9 CTX PyrL2/L3/L4 Mef2c        
96497,-29.874166,14.950843,53 Unresolved                  
26941,58.425514,-21.478773,68 Astro Slc7a10               
162123,8.721196,-29.546246,4 Medium Spiny Neurons         
69790,27.369219,-44.116936,66 VLMC Slc6a13                
77744,-46.345497,-29.437695,14 CTX PyrL6a                  
8130,52.134907,-27.92548,71 Bergmann Glia               
52795,34.126286,37.08833,28 CB Granule                  
99890,6.3497066,-20.304392,47 Migrating Int Foxp2         
77022,-5.032672,22.224382,53 Unresolved                  
127832,-2.0549452,-22.767462,53 Unresolved                  
153581,35.807835,25.314201,28 CB Granule                  
65183,-15.7224,47.730072,53 Unresolved                  
84586,74.54846,11.601231,60 Oligo COP2                  
85210,-21.815228,-35.937805,9 CTX PyrL2/L3/L4 Mef2c        
137335,-13.02677,23.4076,53 Unresolved                  
49213,63.147835,-20.364668,69 Astro Prdm16                
104015,40.161793,37.842575,28 CB Granule                  
135410,-50.34511,-24.654642,7 CTX PyrL2/L3 Met             
59159,65.127754,11.625235,53 Unresolved                  
148334,-12.718221,-40.297203,9 CTX PyrL2/L3/L4 Mef2c        
55032,42.277657,19.540548,28 CB Granule                  
74488,55.765797,-29.500004,68 Astro Slc7a10               
25588,64.34342,8.969629,53 Unresolved                  
90220,38.48319,4.8095417,25 CB Granule Precursor        
125821,-8.489716,0.5801804,44 Migrating Int Lhx6          
5543,-10.899191,23.621342,53 Unresolved                  
128042,-23.732492,-8.66676,53 Unresolved                  
26949,-31.038525,7.5201,53 Unresolved                  
33739,-22.466682,40.34498,53 Unresolved                  
146975,12.094323,-29.32823,4 Medium Spiny Neurons         
104651,-1.8422633,11.942203,44 Migrating Int Lhx6          
160959,-30.478638,-39.58364,14 CTX PyrL6a                  
126063,18.171474,-9.335873,53 Unresolved                  
98956,-45.818897,-18.021446,6 CTX PyrL2/L3/L4 Ntf3         
1060,-12.894939,19.960632,53 Unresolved                  
88233,-25.943342,48.84306,53 Unresolved                  
122802,2.7580492,-25.293547,4 Medium Spiny Neurons         
106721,63.660236,15.465795,61 OPC                         
152864,-27.721588,45.86244,53 Unresolved                  
4086,-40.109974,23.575525,53 Unresolved                  
77898,-3.3303814,11.003066,44 Migrating Int Lhx6          
77187,-17.023096,48.962666,53 Unresolved                  
25406,34.008076,1.4704226,29 CB Int Precursor            
93386,44.172802,22.976913,28 CB Granule                  
114988,8.075806,-22.704601,4 Medium Spiny Neurons         
136499,-20.456648,-35.764553,9 CTX PyrL2/L3/L4 Mef2c        
51713,22.025652,-6.691423,48 Migrating Int Pbx3          
71703,-33.89064,38.317276,53 Unresolved                  
139254,-50.062656,-21.672573,53 Unresolved                  
88140,38.015537,26.230936,28 CB Granule                  
114582,65.56412,18.186327,61 OPC                         
76665,-13.014267,-34.805847,39 HIPP Granule Nrp2           
143689,-34.265884,42.47047,53 Unresolved                  
57055,58.157257,-17.590843,68 Astro Slc7a10               
125674,-52.429207,-30.631912,9 CTX PyrL2/L3/L4 Mef2c        
20920,55.066444,-17.003523,70 Astro Gfap                  
26841,39.715572,39.986065,28 CB Granule                  
50775,1.1020114,-23.530312,4 Medium Spiny Neurons         
108797,-32.733757,-17.791687,9 CTX PyrL2/L3/L4 Mef2c        
61999,-26.655512,18.989233,53 Unresolved                  
30679,-41.86731,-26.042515,18 CLAU Pyr                    
134601,-12.946727,42.412926,53 Unresolved                  
28114,29.72841,-44.71943,66 VLMC Slc6a13                
102769,-17.342112,39.402473,53 Unresolved                  
160457,-34.311928,-22.472557,11 CTX PyrL4/L5                
52847,-33.97845,30.268301,53 Unresolved                  
137896,-10.201292,-2.542219,53 Unresolved                  
26339,3.4137704,-24.400032,4 Medium Spiny Neurons         
65143,-31.543732,27.786076,30 MD Glyc Int                 
95553,-23.556843,-10.211979,53 Unresolved                  
54615,-35.08054,-15.879289,11 CTX PyrL4/L5                
91997,-43.430775,-22.687975,40 HIPP Granule/PyrCA3         
157184,46.81455,-6.760216,71 Bergmann Glia               
66332,-38.107567,-2.0625937,53 Unresolved                  
49992,-49.199543,-28.023432,12 CTX PyrL5 Itgb3             
150202,36.452896,14.031205,25 CB Granule Precursor        
156138,32.940464,31.988556,28 CB Granule                  
133079,28.828068,-48.596287,64 Endothelia                  
116491,1.7471598,14.632754,44 Migrating Int Lhx6          
42832,-51.669693,-34.31264,9 CTX PyrL2/L3/L4 Mef2c        
23183,-10.38451,8.772628,44 Migrating Int Lhx6          
6318,-34.96405,-31.953596,53 Unresolved                  
102466,-56.886982,-31.367094,14 CTX PyrL6a                  
11505,29.804731,-46.79787,65 SMC                         
71628,30.816021,-44.682793,66 VLMC Slc6a13                
82010,31.585896,29.098137,28 CB Granule                  
96803,56.529198,-13.786695,69 Astro Prdm16                
147866,61.889793,-16.68403,68 Astro Slc7a10               
123283,48.559418,-26.63939,69 Astro Prdm16                
70626,32.12692,0.047407214,36 HIPP Granule Mki67          
158874,-30.033401,-37.00763,14 CTX PyrL6a                  
108368,-37.455727,-7.011298,53 Unresolved                  
10029,-6.5046525,28.248371,20 THAL Glut                   
143566,8.350568,-6.9354753,53 Unresolved                  
91539,52.700058,-19.6313,69 Astro Prdm16                
134417,32.517426,24.87395,28 CB Granule                  
119438,47.47005,-9.077416,69 Astro Prdm16                
44443,66.25779,8.907932,61 OPC                         
158508,-10.058609,8.641369,44 Migrating Int Lhx6          
141211,-24.338123,-0.717516,53 Unresolved                  
8480,54.683483,-23.33037,69 Astro Prdm16                
112735,-14.0554905,-5.355385,28 CB Granule                  
127143,-19.352283,50.231075,53 Unresolved                  
154508,-24.700666,48.33333,53 Unresolved                  
141484,53.958817,-28.870888,68 Astro Slc7a10               
104765,42.397083,-7.967316,69 Astro Prdm16                
148572,63.942413,16.29717,61 OPC                         
66668,37.780907,25.606726,28 CB Granule                  
155985,28.161057,-48.897163,64 Endothelia                  
78381,65.41752,13.9402275,61 OPC                         
39359,-24.98938,-6.3199034,20 THAL Glut                   
160572,31.677465,-5.5765967,69 Astro Prdm16                
54518,36.760677,37.62068,28 CB Granule                  
143291,-18.493738,2.2493246,53 Unresolved                  
46952,-16.863886,51.710915,53 Unresolved                  
17856,63.001343,13.071866,61 OPC                         
53667,1.9599881,-23.382246,4 Medium Spiny Neurons         
67372,36.712627,6.243639,25 CB Granule Precursor        
70945,48.570206,-19.139944,71 Bergmann Glia               
42284,59.33008,-20.337717,69 Astro Prdm16                
45893,-4.460025,6.323205,44 Migrating Int Lhx6          
16945,68.77081,12.701967,61 OPC                         
43030,-25.99651,40.73315,11 CTX PyrL4/L5                
143683,-35.02503,24.689892,53 Unresolved                  
12982,-10.414214,32.426537,20 THAL Glut                   
107602,-47.35318,-25.528353,7 CTX PyrL2/L3 Met             
77086,34.9446,32.788742,28 CB Granule                  
107995,-18.057482,34.73137,53 Unresolved                  
80310,-28.69056,10.4681,53 Unresolved                  
31065,-35.128258,-34.839222,16 CTX PyrL5/L6 Npr3           
84730,-22.314732,56.16793,53 Unresolved                  
33677,16.464952,-10.827605,48 Migrating Int Pbx3          
108515,25.993376,12.693239,29 CB Int Precursor            
15596,-31.33385,3.2265813,53 Unresolved                  
134181,-14.042076,24.99443,53 Unresolved                  
80272,31.861048,-45.414562,66 VLMC Slc6a13                
147190,-51.771492,-3.52401,2 OB Mitral/Tufted Ms4a15      
118042,-40.17381,-33.66431,15 CTX PyrL5/L6 Sulf1          
43427,-29.644947,-23.482298,11 CTX PyrL4/L5                
58323,15.400555,-3.6858957,45 Migrating Int Trdn          
135056,-18.01071,-18.819391,44 Migrating Int Lhx6          
25619,-15.520265,17.771095,53 Unresolved                  
120313,14.147885,-10.295665,36 HIPP Granule Mki67          
106098,-39.192043,-17.345383,11 CTX PyrL4/L5                
104577,30.017952,-47.008915,65 SMC                         
154656,-54.152287,-11.873659,53 Unresolved                  
58116,-38.395676,-42.6416,17 CTX PyrL6                   
36034,50.08186,-23.644855,70 Astro Gfap                  
155566,-21.087543,48.05662,53 Unresolved                  
55369,13.3490505,0.4878802,46 Migrating Int Cpa6          
146514,-35.060383,-10.961156,11 CTX PyrL4/L5                
141444,-23.819359,-6.617835,53 Unresolved                  
95265,-18.788523,-29.32523,37 HIPP Pyr Precursor          
46328,0.010522635,16.071066,53 Unresolved                  
939,-38.096104,-23.362692,4 Medium Spiny Neurons         
137066,-22.369247,-12.974102,53 Unresolved                  
24532,24.721004,27.822674,28 CB Granule                  
53287,-32.914352,-43.070194,17 CTX PyrL6                   
116884,-37.13525,26.51042,53 Unresolved                  
83655,-33.107285,-40.697044,14 CTX PyrL6a                  
144577,-24.580723,32.064358,53 Unresolved                  
64947,-17.974447,2.6905549,53 Unresolved                  
44716,13.980949,14.02879,53 Unresolved                  
102694,-13.592556,-33.819492,39 HIPP Granule Nrp2           
50671,-22.311636,26.315966,53 Unresolved                  
37798,39.62454,37.82338,28 CB Granule                  
6554,-31.460688,-1.3446009,53 Unresolved                  
33765,-26.406925,30.75698,53 Unresolved                  
102978,-25.334232,26.139828,53 Unresolved                  
55073,-24.018456,-20.28253,53 Unresolved                  
1623,-54.263245,-26.384436,7 CTX PyrL2/L3 Met             
48193,-19.640467,-37.183773,9 CTX PyrL2/L3/L4 Mef2c        
80345,0.8978986,-15.043817,53 Unresolved                  
26995,12.2756605,2.41227,46 Migrating Int Cpa6          
3123,10.362724,8.597181,25 CB Granule Precursor        
93967,27.186337,25.20518,28 CB Granule                  
76886,36.650406,20.305466,28 CB Granule                  
70455,-13.409092,-5.485252,53 Unresolved                  
100899,56.48847,-12.762168,69 Astro Prdm16                
54296,-21.922596,40.483147,53 Unresolved                  
4281,38.843903,39.304024,28 CB Granule                  
136100,-48.831577,-34.633728,53 Unresolved                  
54244,-0.40759668,23.390217,53 Unresolved                  
2403,19.037626,-0.98967564,48 Migrating Int Pbx3          
78841,49.105614,-23.17186,69 Astro Prdm16                
97990,8.035134,-17.99046,4 Medium Spiny Neurons         
100767,12.108585,-28.029127,4 Medium Spiny Neurons         
147308,15.143164,-1.3428608,46 Migrating Int Cpa6          
108709,36.074654,24.832836,28 CB Granule                  
107372,-11.690859,37.966736,53 Unresolved                  
31212,37.628426,15.857952,25 CB Granule Precursor        
3384,-14.036474,-34.60588,6 CTX PyrL2/L3/L4 Ntf3         
120088,-16.060587,18.51428,53 Unresolved                  
133392,-46.613415,-30.5248,9 CTX PyrL2/L3/L4 Mef2c        
75225,-5.1061172,-17.497139,53 Unresolved                  
13142,-4.608443,8.3506365,44 Migrating Int Lhx6          
138751,-34.477905,22.896187,53 Unresolved                  
519,13.0122175,2.5001724,46 Migrating Int Cpa6          
51882,-40.388382,23.319159,53 Unresolved                  
93999,-40.00165,-39.824745,17 CTX PyrL6                   
29347,-14.976183,22.169386,53 Unresolved                  
13329,-28.499378,-1.3788116,20 THAL Glut                   
150036,18.778482,14.273838,53 Unresolved                  
94925,-14.538167,-15.598682,53 Unresolved                  
2754,39.2145,31.455076,28 CB Granule                  
141190,31.221237,34.43113,28 CB Granule                  
48199,-1.4203962,-24.42479,53 Unresolved                  
12654,-3.9794474,31.491913,53 Unresolved                  
135603,61.83377,14.654566,61 OPC                         
18814,-46.3117,17.128422,20 THAL Glut                   
65877,15.549657,-11.50347,4 Medium Spiny Neurons         
51292,33.32831,6.0186768,36 HIPP Granule Mki67          
211,47.36151,-25.081308,68 Astro Slc7a10               
5562,-32.96847,-34.421803,9 CTX PyrL2/L3/L4 Mef2c        
73812,42.93353,-25.22188,69 Astro Prdm16                
122000,-34.474297,29.160784,53 Unresolved                  
47354,61.777576,-24.366377,68 Astro Slc7a10               
59078,-11.94539,33.652275,53 Unresolved                  
143425,44.601734,-7.6226397,71 Bergmann Glia               
64099,10.017181,9.220653,52 Cajal-Retzius               
100836,36.055134,15.098398,25 CB Granule Precursor        
150097,-31.938786,-23.849775,11 CTX PyrL4/L5                
85475,32.55781,38.079506,28 CB Granule                  
130961,-3.8404849,10.454276,44 Migrating Int Lhx6          
137318,-34.82889,-7.6291513,9 CTX PyrL2/L3/L4 Mef2c        
49054,-5.9134173,-14.59624,4 Medium Spiny Neurons         
91899,-35.190296,-9.223266,53 Unresolved                  
86474,66.92382,11.636147,61 OPC                         
68682,-23.72676,-29.62743,6 CTX PyrL2/L3/L4 Ntf3         
146243,45.845387,-27.98724,69 Astro Prdm16                
29809,-8.483251,-8.768592,53 Unresolved                  
123769,-24.094212,26.145208,53 Unresolved                  
65749,-12.502713,29.706472,20 THAL Glut                   
88822,15.947056,-0.87849814,46 Migrating Int Cpa6          
88142,16.488499,-2.0924304,46 Migrating Int Cpa6          
76281,32.673077,41.393936,28 CB Granule                  
80602,15.897562,12.010553,53 Unresolved                  
147705,28.600119,28.540152,28 CB Granule                  
68756,-49.875652,-28.74794,14 CTX PyrL6a                  
106393,-17.125015,-14.428497,53 Unresolved                  
29696,-26.856056,8.542884,53 Unresolved                  
56999,-12.815052,23.971966,53 Unresolved                  
105719,-21.9617,56.320026,43 SC Glut Gna14               
59040,-26.471302,-9.086947,4 Medium Spiny Neurons         
157875,73.46534,11.589534,60 Oligo COP2                  
54350,21.330353,-5.878288,48 Migrating Int Pbx3          
5182,-13.364475,28.434202,53 Unresolved                  
83415,8.9892435,-20.61893,4 Medium Spiny Neurons         
89666,14.799195,-16.90604,4 Medium Spiny Neurons         
63255,89.86369,10.246613,57 Oligo MOL                   
83142,-11.257767,5.1110716,44 Migrating Int Lhx6          
45060,-16.18484,28.592352,53 Unresolved                  
89760,11.653496,1.725459,46 Migrating Int Cpa6          
83352,-2.9681914,9.78165,44 Migrating Int Lhx6          
40419,-7.4665055,-19.16259,4 Medium Spiny Neurons         
100780,33.64605,34.908165,28 CB Granule                  
160504,-32.44234,1.2627454,53 Unresolved                  
23334,-53.700985,-30.431864,10 CTX PyrL4 Rorb              
54067,15.686696,-2.9094267,48 Migrating Int Pbx3          
96702,-38.1387,23.30747,53 Unresolved                  
113475,33.033443,25.672083,28 CB Granule                  
80198,-7.017456,24.850222,53 Unresolved                  
99912,64.06462,12.798889,61 OPC                         
92071,54.168766,-15.281577,69 Astro Prdm16                
122899,65.95003,15.940643,61 OPC                         
146667,46.87872,-13.380705,71 Bergmann Glia               
72658,-6.075991,19.045534,9 CTX PyrL2/L3/L4 Mef2c        
42507,-32.679867,40.434143,53 Unresolved                  
17729,-8.024519,6.167398,44 Migrating Int Lhx6          
7642,34.620182,32.617043,28 CB Granule                  
75888,20.251324,-6.747027,48 Migrating Int Pbx3          
114545,12.217789,1.3031443,46 Migrating Int Cpa6          
93830,-11.465518,47.545208,53 Unresolved                  
161858,-15.598617,47.47186,53 Unresolved                  
61753,-15.653719,13.259378,53 Unresolved                  
65662,15.916184,-18.104874,48 Migrating Int Pbx3          
78685,4.085841,16.532394,53 Unresolved                  
130166,-30.793377,36.773514,53 Unresolved                  
111095,26.585888,-49.677982,71 Bergmann Glia               
27972,31.762943,-47.584824,63 Microglia                   
146001,44.220592,-15.041869,69 Astro Prdm16                
81920,8.51006,-28.52571,4 Medium Spiny Neurons         
63936,-36.90524,14.165369,53 Unresolved                  
98283,21.476622,13.407757,27 CB Int Golgi/Stellate/Basket
125158,-26.081718,-41.284885,14 CTX PyrL6a                  
141509,-29.223967,-35.68494,9 CTX PyrL2/L3/L4 Mef2c        
70411,-42.124065,22.73999,53 Unresolved                  
18858,-20.842926,-18.738401,53 Unresolved                  
97212,-50.345844,-5.5442853,11 CTX PyrL4/L5                
65489,33.909843,-48.78576,64 Endothelia                  
19599,-30.525988,11.612089,53 Unresolved                  
59947,89.86937,11.041161,57 Oligo MOL                   
159501,-0.9667982,-20.559631,4 Medium Spiny Neurons         
25738,-40.901886,38.058533,53 Unresolved                  
159112,10.158144,-13.252571,1 OB Mitral/Tufted Eomes       
149157,-6.962297,26.711515,53 Unresolved                  
91639,-29.520966,-4.3365655,53 Unresolved                  
77630,-21.30746,-39.76925,9 CTX PyrL2/L3/L4 Mef2c        
89929,-12.972442,20.02831,53 Unresolved                  
21476,-30.644793,-1.4427228,53 Unresolved                  
73259,-36.15271,-10.556965,53 Unresolved                  
100027,20.709034,12.461314,27 CB Int Golgi/Stellate/Basket
