,TSNE_1,TSNE_2,cluster_assignment
160819,-7.0269175,33.88772,53 Unresolved                  
29046,10.935892,-6.9489393,48 Migrating Int Pbx3          
19227,1.5968325,-34.801464,9 CTX PyrL2/L3/L4 Mef2c        
46426,16.21655,2.45681,48 Migrating Int Pbx3          
18927,-24.03328,-23.201647,53 Unresolved                  
91992,-5.0963573,-21.487137,53 Unresolved                  
155050,-28.506681,-0.42730317,53 Unresolved                  
45084,20.996937,39.874863,53 Unresolved                  
40911,53.024837,-4.190235,28 CB Granule                  
107660,5.1191435,-32.942715,9 CTX PyrL2/L3/L4 Mef2c        
158807,23.68858,49.720055,53 Unresolved                  
40315,-14.219714,-34.926983,53 Unresolved                  
90749,10.501058,-24.918283,53 Unresolved                  
44482,-36.200848,8.916308,53 Unresolved                  
125582,-3.570704,-33.506523,53 Unresolved                  
41121,-19.337688,-53.257008,7 CTX PyrL2/L3 Met             
158766,2.6087327,-34.579067,6 CTX PyrL2/L3/L4 Ntf3         
12229,-0.49839896,-45.712105,17 CTX PyrL6                   
32286,-42.299046,4.4829397,53 Unresolved                  
151442,-39.13671,4.158506,53 Unresolved                  
105767,-3.5446377,35.19175,61 OPC                         
46456,2.6008635,-7.898497,53 Unresolved                  
6421,-3.4680638,-44.903206,17 CTX PyrL6                   
7967,-19.405935,-51.023308,53 Unresolved                  
3562,-15.985227,-13.417427,9 CTX PyrL2/L3/L4 Mef2c        
118040,3.3359997,7.10289,53 Unresolved                  
58230,-29.772432,10.60335,53 Unresolved                  
129236,36.403732,55.630856,71 Bergmann Glia               
31986,-21.225756,-44.040802,6 CTX PyrL2/L3/L4 Ntf3         
2306,-6.866898,-45.593388,13 CTX PyrL5 Fezf2             
162701,-2.0763533,35.16546,61 OPC                         
119477,17.377249,-25.12411,4 Medium Spiny Neurons         
37742,-20.403858,-46.154205,53 Unresolved                  
85584,32.490185,23.26281,29 CB Int Precursor            
61414,35.06423,51.86542,69 Astro Prdm16                
42544,-18.5156,-22.342257,53 Unresolved                  
87182,53.535683,-0.763749,28 CB Granule                  
134741,-20.860605,-25.563066,53 Unresolved                  
50063,-13.939002,-38.327965,53 Unresolved                  
93573,7.4814496,-32.52501,9 CTX PyrL2/L3/L4 Mef2c        
27299,1.4203105,38.75432,61 OPC                         
27655,-27.871399,-34.802113,35 HIPP Pyr Crym               
50134,-25.221094,-35.968422,40 HIPP Granule/PyrCA3         
115085,-27.997448,10.770032,53 Unresolved                  
76726,7.232413,53.889107,64 Endothelia                  
125796,-28.077082,0.21251322,53 Unresolved                  
28699,-27.077705,-39.45059,11 CTX PyrL4/L5                
71841,-35.108112,7.720569,53 Unresolved                  
72139,0.46895,34.25397,61 OPC                         
150101,12.587289,58.868893,66 VLMC Slc6a13                
66553,-24.73606,-43.45499,53 Unresolved                  
139483,16.768824,-0.48608467,48 Migrating Int Pbx3          
146464,13.90402,-9.907511,53 Unresolved                  
108176,-8.699771,-21.745468,53 Unresolved                  
2461,-6.049014,44.56232,59 Oligo COP1                  
34240,27.1775,-25.440918,4 Medium Spiny Neurons         
38647,-21.085312,-25.792278,53 Unresolved                  
31277,-23.512838,-10.727344,53 Unresolved                  
58585,-23.209639,-31.630539,9 CTX PyrL2/L3/L4 Mef2c        
137324,-4.4380174,38.834442,61 OPC                         
26310,-23.18688,-50.827255,10 CTX PyrL4 Rorb              
108537,-13.431681,-30.940557,40 HIPP Granule/PyrCA3         
95529,39.197372,17.5568,25 CB Granule Precursor        
138813,-47.604332,9.633161,53 Unresolved                  
34230,-7.728238,5.902938,20 THAL Glut                   
156188,-6.364918,-7.757478,44 Migrating Int Lhx6          
41468,21.617233,38.317806,53 Unresolved                  
81098,-15.455259,-43.52033,53 Unresolved                  
76242,-37.62888,-0.8561101,53 Unresolved                  
83695,-28.019438,-9.379828,53 Unresolved                  
102489,-6.7803187,46.455265,58 Oligo NFOL1                 
20110,-7.085458,52.57334,57 Oligo MOL                   
107424,2.599577,-41.134964,9 CTX PyrL2/L3/L4 Mef2c        
89226,-16.774189,10.56892,53 Unresolved                  
7209,32.545868,54.32625,68 Astro Slc7a10               
77823,20.869389,48.01073,71 Bergmann Glia               
45666,14.4709015,-9.527008,53 Unresolved                  
98020,-47.399517,7.9509606,53 Unresolved                  
87388,-2.6459985,-35.995045,9 CTX PyrL2/L3/L4 Mef2c        
119149,-17.808403,-18.365303,53 Unresolved                  
60951,18.759392,11.196243,28 CB Granule                  
135876,43.58213,9.6650505,28 CB Granule                  
145373,-34.709373,5.0275507,53 Unresolved                  
111334,-23.083439,-13.084122,53 Unresolved                  
72426,49.588203,6.919264,28 CB Granule                  
34385,6.426147,-34.251003,14 CTX PyrL6a                  
79548,-20.872751,-20.61164,53 Unresolved                  
30882,-30.304781,-47.58638,11 CTX PyrL4/L5                
102853,36.81217,51.626575,69 Astro Prdm16                
156963,-21.682482,-41.10949,11 CTX PyrL4/L5                
109057,34.24233,48.439156,69 Astro Prdm16                
52081,10.520423,58.658688,66 VLMC Slc6a13                
106766,-14.418054,10.090214,53 Unresolved                  
127296,33.634453,56.590477,69 Astro Prdm16                
158427,-11.867331,-52.14283,17 CTX PyrL6                   
121447,-19.327301,-52.411278,7 CTX PyrL2/L3 Met             
140852,-0.8412016,-7.119046,53 Unresolved                  
104096,-29.67182,6.1494293,53 Unresolved                  
82860,-23.125692,-12.2075815,53 Unresolved                  
105266,-3.034918,36.733433,61 OPC                         
134410,28.378016,49.49971,69 Astro Prdm16                
147375,6.6087556,-39.096867,9 CTX PyrL2/L3/L4 Mef2c        
155377,37.1386,-1.2601451,53 Unresolved                  
51389,-2.1914244,-2.816482,53 Unresolved                  
140437,-36.850365,-3.88858,53 Unresolved                  
118670,-1.6752499,-45.35733,14 CTX PyrL6a                  
147901,27.563234,-18.552656,53 Unresolved                  
99629,-1.171388,31.229614,61 OPC                         
33855,6.1935196,-37.18433,9 CTX PyrL2/L3/L4 Mef2c        
96497,-33.694244,3.3614905,53 Unresolved                  
26941,35.92103,57.575497,68 Astro Slc7a10               
162123,22.469004,-23.81484,4 Medium Spiny Neurons         
69790,11.82881,56.31174,66 VLMC Slc6a13                
77744,-23.360855,-47.25144,14 CTX PyrL6a                  
8130,35.608505,55.29387,71 Bergmann Glia               
52795,51.31954,-1.372445,28 CB Granule                  
99890,16.709642,-15.971239,47 Migrating Int Foxp2         
77022,1.8403189,-2.9632845,53 Unresolved                  
127832,-23.426912,-17.617022,53 Unresolved                  
153581,43.225002,7.1945877,28 CB Granule                  
65183,-25.866596,16.774288,53 Unresolved                  
84586,-6.256322,44.0971,60 Oligo COP2                  
85210,0.5621236,-34.03742,9 CTX PyrL2/L3/L4 Mef2c        
137335,-19.966242,-8.179881,53 Unresolved                  
49213,33.770638,49.862736,69 Astro Prdm16                
104015,53.61717,1.214912,28 CB Granule                  
135410,-25.429747,-44.508415,7 CTX PyrL2/L3 Met             
59159,-2.2622066,34.06284,53 Unresolved                  
148334,-19.12492,-52.77652,9 CTX PyrL2/L3/L4 Mef2c        
55032,41.97276,4.6586304,28 CB Granule                  
74488,27.569794,54.017406,68 Astro Slc7a10               
25588,-3.3580918,34.384235,53 Unresolved                  
90220,35.26048,25.836338,25 CB Granule Precursor        
125821,-1.4102464,-13.512334,44 Migrating Int Lhx6          
5543,-17.563377,2.2519348,53 Unresolved                  
128042,-5.9016514,-23.344826,53 Unresolved                  
26949,-23.788012,-17.709402,53 Unresolved                  
33739,-33.375984,4.978512,53 Unresolved                  
146975,26.15082,-21.33615,4 Medium Spiny Neurons         
104651,1.2840374,-0.7203255,44 Migrating Int Lhx6          
160959,-6.2768,-41.29766,14 CTX PyrL6a                  
126063,15.334791,-1.410685,53 Unresolved                  
98956,-24.07931,-42.370697,6 CTX PyrL2/L3/L4 Ntf3         
1060,-17.469467,2.2561939,53 Unresolved                  
88233,-35.45291,3.8572037,53 Unresolved                  
122802,21.141895,-21.826258,4 Medium Spiny Neurons         
106721,-2.698196,35.131054,61 OPC                         
152864,-37.24587,6.645438,53 Unresolved                  
4086,-36.28314,4.314437,53 Unresolved                  
77898,1.0341777,-1.2195389,44 Migrating Int Lhx6          
77187,-23.301834,18.430384,53 Unresolved                  
25406,31.66384,21.865627,29 CB Int Precursor            
93386,40.04971,1.2285768,28 CB Granule                  
114988,20.05366,-19.55639,4 Medium Spiny Neurons         
136499,2.94502,-34.168617,9 CTX PyrL2/L3/L4 Mef2c        
51713,15.5530615,0.23416151,48 Migrating Int Pbx3          
71703,-43.03346,9.108416,53 Unresolved                  
139254,-22.499052,-40.595146,53 Unresolved                  
88140,44.02006,4.408403,28 CB Granule                  
114582,-1.860625,39.740234,61 OPC                         
76665,9.270677,-23.53213,39 HIPP Granule Nrp2           
143689,-29.143118,8.917684,53 Unresolved                  
57055,28.574118,53.890038,68 Astro Slc7a10               
125674,-22.703972,-48.054604,9 CTX PyrL2/L3/L4 Mef2c        
20920,26.414753,46.441837,70 Astro Gfap                  
26841,52.754826,-0.2174209,28 CB Granule                  
50775,20.50044,-21.82406,4 Medium Spiny Neurons         
108797,-1.1246308,-32.252605,9 CTX PyrL2/L3/L4 Mef2c        
61999,-35.656853,2.6666484,53 Unresolved                  
30679,-23.529436,-44.01838,18 CLAU Pyr                    
134601,-29.636429,6.6900606,53 Unresolved                  
28114,11.733732,56.166794,66 VLMC Slc6a13                
102769,-27.878796,13.934281,53 Unresolved                  
160457,-18.02361,-40.14181,11 CTX PyrL4/L5                
52847,-36.902943,5.606794,53 Unresolved                  
137896,-14.699174,-18.552656,53 Unresolved                  
26339,21.839098,-23.227533,4 Medium Spiny Neurons         
65143,-32.417156,4.228057,30 MD Glyc Int                 
95553,-4.8422055,-20.68754,53 Unresolved                  
54615,-24.995369,-44.157177,11 CTX PyrL4/L5                
91997,-22.381037,-40.674072,40 HIPP Granule/PyrCA3         
157184,24.263512,49.163475,71 Bergmann Glia               
66332,-7.735256,-32.88798,53 Unresolved                  
49992,-21.943508,-46.570114,12 CTX PyrL5 Itgb3             
150202,39.41144,15.004717,25 CB Granule Precursor        
156138,51.00679,-0.084544346,28 CB Granule                  
133079,9.920125,52.387196,64 Endothelia                  
116491,8.526879,-1.2170324,44 Migrating Int Lhx6          
42832,-19.611134,-54.16275,9 CTX PyrL2/L3/L4 Mef2c        
23183,-7.3464265,-3.3237858,44 Migrating Int Lhx6          
6318,-18.827063,-46.457733,53 Unresolved                  
102466,-20.973024,-47.741547,14 CTX PyrL6a                  
11505,11.111949,52.406548,65 SMC                         
71628,11.759738,56.04657,66 VLMC Slc6a13                
82010,42.54005,7.315285,28 CB Granule                  
96803,27.74264,47.464542,69 Astro Prdm16                
147866,33.983917,49.740494,68 Astro Slc7a10               
123283,25.90173,45.10936,69 Astro Prdm16                
70626,29.878935,20.909065,36 HIPP Granule Mki67          
158874,-5.0222273,-41.153606,14 CTX PyrL6a                  
108368,-7.1848536,-40.048256,53 Unresolved                  
10029,9.731308,-8.095093,20 THAL Glut                   
143566,3.9137976,6.015615,53 Unresolved                  
91539,25.000996,45.020725,69 Astro Prdm16                
134417,41.925507,2.2597842,28 CB Granule                  
119438,29.988691,38.723297,69 Astro Prdm16                
44443,-1.7131053,35.514843,61 OPC                         
158508,-5.3518767,-4.1822963,44 Migrating Int Lhx6          
141211,-22.156088,-10.728315,53 Unresolved                  
8480,28.182852,47.341072,69 Astro Prdm16                
112735,39.59805,-0.75050414,28 CB Granule                  
127143,-18.38355,7.5178785,53 Unresolved                  
154508,-34.316586,3.853622,53 Unresolved                  
141484,30.64821,48.788578,68 Astro Slc7a10               
104765,33.103188,26.161703,69 Astro Prdm16                
148572,1.5591224,33.572678,61 OPC                         
66668,43.43734,5.59712,28 CB Granule                  
155985,8.440545,53.408222,64 Endothelia                  
78381,-1.7122016,34.41354,61 OPC                         
39359,-21.512386,-14.313872,20 THAL Glut                   
160572,23.164753,41.428604,69 Astro Prdm16                
54518,50.504406,-0.5895769,28 CB Granule                  
143291,-29.050098,8.021484,53 Unresolved                  
46952,-26.932428,16.726997,53 Unresolved                  
17856,-0.45399085,34.85659,61 OPC                         
53667,20.060898,-19.544086,4 Medium Spiny Neurons         
67372,33.097984,19.996553,25 CB Granule Precursor        
70945,26.373264,45.971626,71 Bergmann Glia               
42284,31.316072,47.544785,69 Astro Prdm16                
45893,-7.128629,-3.490578,44 Migrating Int Lhx6          
16945,-1.7740523,39.69949,61 OPC                         
43030,-33.70424,11.219213,11 CTX PyrL4/L5                
143683,-37.352306,6.0422773,53 Unresolved                  
12982,-25.418798,-9.303558,20 THAL Glut                   
107602,-24.532677,-44.403824,7 CTX PyrL2/L3 Met             
77086,51.297066,-0.08993015,28 CB Granule                  
107995,-18.138216,7.2987037,53 Unresolved                  
80310,-22.420412,-16.343946,53 Unresolved                  
31065,-4.5955915,-39.565907,16 CTX PyrL5/L6 Npr3           
84730,-28.703173,8.863934,53 Unresolved                  
33677,15.78826,-2.1325493,48 Migrating Int Pbx3          
108515,37.84419,14.053478,29 CB Int Precursor            
15596,-20.444906,-8.518408,53 Unresolved                  
134181,-16.85078,3.0393534,53 Unresolved                  
80272,11.898326,56.251644,66 VLMC Slc6a13                
147190,-26.393772,-9.376686,2 OB Mitral/Tufted Ms4a15      
118042,-17.812925,-37.11831,15 CTX PyrL5/L6 Sulf1          
43427,-13.689011,-32.147522,11 CTX PyrL4/L5                
58323,22.057608,-1.1476183,45 Migrating Int Trdn          
135056,-0.7395473,-32.3235,44 Migrating Int Lhx6          
25619,-16.391504,-9.907508,53 Unresolved                  
120313,11.3667755,-8.14827,36 HIPP Granule Mki67          
106098,-18.588026,-34.396435,11 CTX PyrL4/L5                
104577,11.0157,52.510593,65 SMC                         
154656,-23.84834,-46.164318,53 Unresolved                  
58116,-10.908134,-50.256176,17 CTX PyrL6                   
36034,26.250553,44.972603,70 Astro Gfap                  
155566,-28.960289,3.4989498,53 Unresolved                  
55369,20.938974,-0.6414056,46 Migrating Int Cpa6          
146514,-13.671879,-33.396545,11 CTX PyrL4/L5                
141444,-6.0894885,-22.51908,53 Unresolved                  
95265,2.7519007,-30.250011,37 HIPP Pyr Precursor          
46328,8.274581,-1.5452031,53 Unresolved                  
939,-17.541868,-40.22827,4 Medium Spiny Neurons         
137066,-21.05691,-18.719559,53 Unresolved                  
24532,46.095028,5.7946534,28 CB Granule                  
53287,-4.256096,-39.234756,17 CTX PyrL6                   
116884,-36.652035,5.169042,53 Unresolved                  
83655,-0.08469178,-41.846188,14 CTX PyrL6a                  
144577,-35.710316,3.6597173,53 Unresolved                  
64947,-28.750904,8.183037,53 Unresolved                  
44716,4.467364,6.008728,53 Unresolved                  
102694,9.150978,-23.504864,39 HIPP Granule Nrp2           
50671,-19.373602,-8.321199,53 Unresolved                  
37798,53.96665,0.15059689,28 CB Granule                  
6554,-22.985231,-17.869047,53 Unresolved                  
33765,-33.23368,4.620929,53 Unresolved                  
102978,-31.312084,5.405667,53 Unresolved                  
55073,-1.8358771,-13.732242,53 Unresolved                  
1623,-23.986233,-49.011497,7 CTX PyrL2/L3 Met             
48193,6.4058175,-33.092022,9 CTX PyrL2/L3/L4 Mef2c        
80345,-2.6723037,-14.955341,53 Unresolved                  
26995,24.579062,-1.7472593,46 Migrating Int Cpa6          
3123,4.9277344,6.8682246,25 CB Granule Precursor        
93967,43.14072,12.602304,28 CB Granule                  
76886,40.880188,12.153681,28 CB Granule                  
70455,37.831947,-1.2698599,53 Unresolved                  
100899,23.745716,47.70289,69 Astro Prdm16                
54296,-36.974133,10.317729,53 Unresolved                  
4281,55.66882,-1.2300018,28 CB Granule                  
136100,-19.890127,-54.54636,53 Unresolved                  
54244,-15.966971,9.146415,53 Unresolved                  
2403,5.2214584,6.26835,48 Migrating Int Pbx3          
78841,23.976284,45.182663,69 Astro Prdm16                
97990,17.562946,-15.818091,4 Medium Spiny Neurons         
100767,22.439566,-23.954601,4 Medium Spiny Neurons         
147308,20.904026,-0.50273824,46 Migrating Int Cpa6          
108709,41.59489,6.0233536,28 CB Granule                  
107372,-31.525703,7.5782776,53 Unresolved                  
31212,39.114994,15.434075,25 CB Granule Precursor        
3384,3.441109,-31.783457,6 CTX PyrL2/L3/L4 Ntf3         
120088,-17.837381,-11.830827,53 Unresolved                  
133392,-23.422665,-47.03889,9 CTX PyrL2/L3/L4 Mef2c        
75225,-5.575544,-16.276808,53 Unresolved                  
13142,-0.8582942,-0.22849013,44 Migrating Int Lhx6          
138751,-35.907272,4.370894,53 Unresolved                  
519,24.676706,-1.3797703,46 Migrating Int Cpa6          
51882,-39.516663,4.3879633,53 Unresolved                  
93999,-12.936894,-47.9324,17 CTX PyrL6                   
29347,-17.541843,3.726711,53 Unresolved                  
13329,-20.560448,-16.392336,20 THAL Glut                   
150036,-29.690058,7.172497,53 Unresolved                  
94925,-0.92756885,-12.816029,53 Unresolved                  
2754,46.27381,1.2779964,28 CB Granule                  
141190,52.527115,-0.65977573,28 CB Granule                  
48199,-2.658038,-30.567553,53 Unresolved                  
12654,1.7395319,5.302867,53 Unresolved                  
135603,0.31477955,34.191517,61 OPC                         
18814,-31.273922,-7.632095,20 THAL Glut                   
65877,14.485854,-8.119172,4 Medium Spiny Neurons         
51292,31.993273,19.710949,36 HIPP Granule Mki67          
211,25.005955,43.233803,68 Astro Slc7a10               
5562,-4.4284835,-38.652313,9 CTX PyrL2/L3/L4 Mef2c        
73812,22.460255,41.462936,69 Astro Prdm16                
122000,-33.33347,7.5751705,53 Unresolved                  
47354,33.453278,53.152473,68 Astro Slc7a10               
59078,-10.993515,-6.2097645,53 Unresolved                  
143425,5.2068686,32.080185,71 Bergmann Glia               
64099,4.7477474,6.3198104,52 Cajal-Retzius               
100836,39.46355,14.569223,25 CB Granule Precursor        
150097,-1.7449688,-28.985142,11 CTX PyrL4/L5                
85475,48.348175,1.3330799,28 CB Granule                  
130961,0.80317074,-1.5065395,44 Migrating Int Lhx6          
137318,-18.688538,-34.27913,9 CTX PyrL2/L3/L4 Mef2c        
49054,-2.1834636,-14.287802,4 Medium Spiny Neurons         
91899,-8.050773,-33.412426,53 Unresolved                  
86474,1.6073252,33.70918,61 OPC                         
68682,-4.4611497,-37.999847,6 CTX PyrL2/L3/L4 Ntf3         
146243,25.019922,47.94715,69 Astro Prdm16                
29809,-24.242018,-13.7576885,53 Unresolved                  
123769,-29.329489,3.1733487,53 Unresolved                  
65749,-25.530672,-9.29123,20 THAL Glut                   
88822,20.39777,-0.24688256,46 Migrating Int Cpa6          
88142,19.975874,0.72864985,46 Migrating Int Cpa6          
76281,49.549515,-0.8611199,28 CB Granule                  
80602,-15.031633,9.757193,53 Unresolved                  
147705,45.810127,5.1093597,28 CB Granule                  
68756,-23.975126,-45.83023,14 CTX PyrL6a                  
106393,1.1653085,-5.5542445,53 Unresolved                  
29696,-20.514984,-7.743063,53 Unresolved                  
56999,-18.90353,-8.414063,53 Unresolved                  
105719,-28.55061,8.899545,43 SC Glut Gna14               
59040,-15.400704,-11.330618,4 Medium Spiny Neurons         
157875,-2.421335,39.85247,60 Oligo COP2                  
54350,15.174949,0.23124836,48 Migrating Int Pbx3          
5182,-18.209633,3.5253127,53 Unresolved                  
83415,18.445824,-15.582226,4 Medium Spiny Neurons         
89666,13.494815,-10.884574,4 Medium Spiny Neurons         
63255,-8.563385,51.812965,57 Oligo MOL                   
83142,-7.0524507,-3.7032259,44 Migrating Int Lhx6          
45060,-17.50255,4.959208,53 Unresolved                  
89760,25.090471,-2.2577803,46 Migrating Int Cpa6          
83352,-0.6148553,0.89768106,44 Migrating Int Lhx6          
40419,-15.59614,-10.701649,4 Medium Spiny Neurons         
100780,50.218117,-0.8928608,28 CB Granule                  
160504,-22.902222,-17.82363,53 Unresolved                  
23334,-22.15925,-51.047398,10 CTX PyrL4 Rorb              
54067,21.151543,-0.43346128,48 Migrating Int Pbx3          
96702,-30.592178,-3.713145,53 Unresolved                  
113475,51.954,2.277451,28 CB Granule                  
80198,8.804277,-6.2671766,53 Unresolved                  
99912,-0.67294574,34.642593,61 OPC                         
92071,27.928371,42.83001,69 Astro Prdm16                
122899,0.16211492,34.474545,61 OPC                         
146667,21.13523,46.528393,71 Bergmann Glia               
72658,9.893582,-9.785582,9 CTX PyrL2/L3/L4 Mef2c        
42507,-30.472446,14.519124,53 Unresolved                  
17729,-7.2995887,-3.0752378,44 Migrating Int Lhx6          
7642,50.964783,-1.1666651,28 CB Granule                  
75888,15.325326,-0.07040428,48 Migrating Int Pbx3          
114545,24.741133,-2.3141398,46 Migrating Int Cpa6          
93830,-28.715843,14.868201,53 Unresolved                  
161858,-18.08411,4.2503257,53 Unresolved                  
61753,-28.011105,7.526668,53 Unresolved                  
65662,13.061526,-10.328548,48 Migrating Int Pbx3          
78685,8.716134,-1.8487767,53 Unresolved                  
130166,-37.859116,6.633634,53 Unresolved                  
111095,21.112534,49.46711,71 Bergmann Glia               
27972,7.0529017,56.270813,63 Microglia                   
146001,24.357697,44.34523,69 Astro Prdm16                
81920,21.033396,-23.007952,4 Medium Spiny Neurons         
63936,-24.386019,-16.611769,53 Unresolved                  
98283,20.2942,12.396063,27 CB Int Golgi/Stellate/Basket
125158,2.7251594,-39.593395,14 CTX PyrL6a                  
141509,-6.122834,-37.81423,9 CTX PyrL2/L3/L4 Mef2c        
70411,-36.286728,3.9779267,53 Unresolved                  
18858,-7.0342298,-32.44794,53 Unresolved                  
97212,-24.162888,-40.460064,11 CTX PyrL4/L5                
65489,30.603436,25.471334,64 Endothelia                  
19599,-15.765862,-10.816459,53 Unresolved                  
59947,-9.615547,52.376255,57 Oligo MOL                   
159501,-1.9667459,-16.029463,4 Medium Spiny Neurons         
25738,-45.406006,9.421624,53 Unresolved                  
159112,8.632411,-7.14077,1 OB Mitral/Tufted Eomes       
149157,-17.838305,2.6646528,53 Unresolved                  
91639,-20.768248,-18.226454,53 Unresolved                  
77630,-4.3711176,-35.70646,9 CTX PyrL2/L3/L4 Mef2c        
89929,-16.46824,-14.410218,53 Unresolved                  
21476,-21.09633,-17.3561,53 Unresolved                  
73259,-19.575605,-33.892857,53 Unresolved                  
100027,20.822788,12.817235,27 CB Int Golgi/Stellate/Basket
