Health,batch,Location,Subject,Cluster,Count,Total,Other
Healthy,1,LP,N44,Goblet,0,0,0
Healthy,1,LP,N44,ILCs,0,0,0
Healthy,1,LP,N44,Immature Enterocytes 1,0,0,0
Healthy,1,LP,N44,Immature Enterocytes 2,0,0,0
Healthy,1,LP,N44,Immature Goblet,0,0,0
Healthy,1,LP,N44,Inflammatory Fibroblasts,0,0,0
Healthy,1,LP,N44,Inflammatory Monocytes,0,0,0
Healthy,1,LP,N44,M cells,0,0,0
Healthy,1,LP,N44,MT-hi,0,0,0
Healthy,1,LP,N44,Macrophages,0,0,0
Healthy,1,LP,N44,Microvascular,0,0,0
Healthy,1,LP,N44,Myofibroblasts,0,0,0
Healthy,1,LP,N44,NKs,0,0,0
Healthy,1,LP,N44,Pericytes,0,0,0
Healthy,1,LP,N44,Plasma,0,0,0
Healthy,1,LP,N44,Post-capillary Venules,0,0,0
Healthy,1,LP,N44,RSPO3+,0,0,0
Healthy,1,LP,N44,Secretory TA,0,0,0
Healthy,1,LP,N44,Stem,0,0,0
Healthy,1,LP,N44,TA 1,0,0,0
Healthy,1,LP,N44,TA 2,0,0,0
Healthy,1,LP,N44,Tregs,0,0,0
Healthy,1,LP,N44,Tuft,0,0,0
Healthy,1,LP,N44,WNT2B+ Fos-hi,0,0,0
Healthy,1,LP,N44,WNT2B+ Fos-lo 1,0,0,0
Healthy,1,LP,N44,WNT2B+ Fos-lo 2,0,0,0
Healthy,1,LP,N44,WNT5B+ 1,0,0,0
Healthy,1,LP,N44,WNT5B+ 2,0,0,0
Healthy,1,LP,N46,Best4+ Enterocytes,0,1198,1198
Healthy,1,LP,N46,CD4+ Activated Fos-hi,0,1198,1198
Healthy,1,LP,N46,CD4+ Activated Fos-lo,0,1198,1198
Healthy,1,LP,N46,CD4+ Memory,0,1198,1198
Healthy,1,LP,N46,CD4+ PD1+,0,1198,1198
Healthy,1,LP,N46,CD8+ IELs,0,1198,1198
Healthy,1,LP,N46,CD8+ IL17+,0,1198,1198
Healthy,1,LP,N46,CD8+ LP,0,1198,1198
Healthy,1,LP,N46,CD69+ Mast,0,1198,1198
Healthy,1,LP,N46,CD69- Mast,0,1198,1198
Healthy,1,LP,N46,Cycling B,0,1198,1198
Healthy,1,LP,N46,Cycling Monocytes,0,1198,1198
Healthy,1,LP,N46,Cycling T,0,1198,1198
Healthy,1,LP,N46,Cycling TA,0,1198,1198
Healthy,1,LP,N46,DC1,0,1198,1198
Healthy,1,LP,N46,DC2,0,1198,1198
Healthy,1,LP,N46,Endothelial,51,1198,1147
Healthy,1,LP,N46,Enterocyte Progenitors,0,1198,1198
Healthy,1,LP,N46,Enterocytes,0,1198,1198
Healthy,1,LP,N46,Enteroendocrine,0,1198,1198
Healthy,1,LP,N46,Follicular,0,1198,1198
Healthy,1,LP,N46,GC,0,1198,1198
Healthy,1,LP,N46,Glia,36,1198,1162
Healthy,1,LP,N46,Goblet,0,1198,1198
Healthy,1,LP,N46,ILCs,0,1198,1198
Healthy,1,LP,N46,Immature Enterocytes 1,0,1198,1198
Healthy,1,LP,N46,Immature Enterocytes 2,0,1198,1198
Healthy,1,LP,N46,Immature Goblet,0,1198,1198
Healthy,1,LP,N46,Inflammatory Fibroblasts,0,1198,1198
Healthy,1,LP,N46,Inflammatory Monocytes,0,1198,1198
Healthy,1,LP,N46,M cells,0,1198,1198
Healthy,1,LP,N46,MT-hi,0,1198,1198
Healthy,1,LP,N46,Macrophages,0,1198,1198
Healthy,1,LP,N46,Microvascular,42,1198,1156
Healthy,1,LP,N46,Myofibroblasts,39,1198,1159
Healthy,1,LP,N46,NKs,0,1198,1198
Healthy,1,LP,N46,Pericytes,6,1198,1192
Healthy,1,LP,N46,Plasma,0,1198,1198
Healthy,1,LP,N46,Post-capillary Venules,67,1198,1131
Healthy,1,LP,N46,RSPO3+,20,1198,1178
Healthy,1,LP,N46,Secretory TA,0,1198,1198
Healthy,1,LP,N46,Stem,0,1198,1198
Healthy,1,LP,N46,TA 1,0,1198,1198
Healthy,1,LP,N46,TA 2,0,1198,1198
Healthy,1,LP,N46,Tregs,0,1198,1198
Healthy,1,LP,N46,Tuft,0,1198,1198
Healthy,1,LP,N46,WNT2B+ Fos-hi,210,1198,988
Healthy,1,LP,N46,WNT2B+ Fos-lo 1,359,1198,839
Healthy,1,LP,N46,WNT2B+ Fos-lo 2,87,1198,1111
Healthy,1,LP,N46,WNT5B+ 1,145,1198,1053
Healthy,1,LP,N46,WNT5B+ 2,136,1198,1062
Healthy,1,LP,N49,Best4+ Enterocytes,0,0,0
Healthy,1,LP,N49,CD4+ Activated Fos-hi,0,0,0
Healthy,1,LP,N49,CD4+ Activated Fos-lo,0,0,0
Healthy,1,LP,N49,CD4+ Memory,0,0,0
Healthy,1,LP,N49,CD4+ PD1+,0,0,0
Healthy,1,LP,N49,CD8+ IELs,0,0,0
Healthy,1,LP,N49,CD8+ IL17+,0,0,0
Healthy,1,LP,N49,CD8+ LP,0,0,0
Healthy,1,LP,N49,CD69+ Mast,0,0,0
Healthy,1,LP,N49,CD69- Mast,0,0,0
Healthy,1,LP,N49,Cycling B,0,0,0
Healthy,1,LP,N49,Cycling Monocytes,0,0,0
Healthy,1,LP,N49,Cycling T,0,0,0
Healthy,1,LP,N49,Cycling TA,0,0,0
Healthy,1,LP,N49,DC1,0,0,0
Healthy,1,LP,N49,DC2,0,0,0
Healthy,1,LP,N49,Endothelial,0,0,0
Healthy,1,LP,N49,Enterocyte Progenitors,0,0,0
Healthy,1,LP,N49,Enterocytes,0,0,0
Healthy,1,LP,N49,Enteroendocrine,0,0,0
Healthy,1,LP,N49,Follicular,0,0,0
Healthy,1,LP,N49,GC,0,0,0
Healthy,1,LP,N49,Glia,0,0,0
Healthy,1,LP,N49,Goblet,0,0,0
Healthy,1,LP,N49,ILCs,0,0,0
Healthy,1,LP,N49,Immature Enterocytes 1,0,0,0
Healthy,1,LP,N49,Immature Enterocytes 2,0,0,0
Healthy,1,LP,N49,Immature Goblet,0,0,0
Healthy,1,LP,N49,Inflammatory Fibroblasts,0,0,0
Healthy,1,LP,N49,Inflammatory Monocytes,0,0,0
Healthy,1,LP,N49,M cells,0,0,0
Healthy,1,LP,N49,MT-hi,0,0,0
Healthy,1,LP,N49,Macrophages,0,0,0
Healthy,1,LP,N49,Microvascular,0,0,0
Healthy,1,LP,N49,Myofibroblasts,0,0,0
Healthy,1,LP,N49,NKs,0,0,0
Healthy,1,LP,N49,Pericytes,0,0,0
Healthy,1,LP,N49,Plasma,0,0,0
Healthy,1,LP,N49,Post-capillary Venules,0,0,0
Healthy,1,LP,N49,RSPO3+,0,0,0
Healthy,1,LP,N49,Secretory TA,0,0,0
Healthy,1,LP,N49,Stem,0,0,0
Healthy,1,LP,N49,TA 1,0,0,0
Healthy,1,LP,N49,TA 2,0,0,0
Healthy,1,LP,N49,Tregs,0,0,0
Healthy,1,LP,N49,Tuft,0,0,0
Healthy,1,LP,N49,WNT2B+ Fos-hi,0,0,0
Healthy,1,LP,N49,WNT2B+ Fos-lo 1,0,0,0
Healthy,1,LP,N49,WNT2B+ Fos-lo 2,0,0,0
Healthy,1,LP,N49,WNT5B+ 1,0,0,0
Healthy,1,LP,N49,WNT5B+ 2,0,0,0
Healthy,1,LP,N50,Best4+ Enterocytes,0,0,0
Healthy,1,LP,N50,CD4+ Activated Fos-hi,0,0,0
Healthy,1,LP,N50,CD4+ Activated Fos-lo,0,0,0
Healthy,1,LP,N50,CD4+ Memory,0,0,0
Healthy,1,LP,N50,CD4+ PD1+,0,0,0
Healthy,1,LP,N50,CD8+ IELs,0,0,0
Healthy,1,LP,N50,CD8+ IL17+,0,0,0
Healthy,1,LP,N50,CD8+ LP,0,0,0
Healthy,1,LP,N50,CD69+ Mast,0,0,0
Healthy,1,LP,N50,CD69- Mast,0,0,0
Healthy,1,LP,N50,Cycling B,0,0,0
Healthy,1,LP,N50,Cycling Monocytes,0,0,0
Healthy,1,LP,N50,Cycling T,0,0,0
Healthy,1,LP,N50,Cycling TA,0,0,0
Healthy,1,LP,N50,DC1,0,0,0
Healthy,1,LP,N50,DC2,0,0,0
Healthy,1,LP,N50,Endothelial,0,0,0
Healthy,1,LP,N50,Enterocyte Progenitors,0,0,0
Healthy,1,LP,N50,Enterocytes,0,0,0
Healthy,1,LP,N50,Enteroendocrine,0,0,0
Healthy,1,LP,N50,Follicular,0,0,0
Healthy,1,LP,N50,GC,0,0,0
Healthy,1,LP,N50,Glia,0,0,0
Healthy,1,LP,N50,Goblet,0,0,0
Healthy,1,LP,N50,ILCs,0,0,0
Healthy,1,LP,N50,Immature Enterocytes 1,0,0,0
Healthy,1,LP,N50,Immature Enterocytes 2,0,0,0
Healthy,1,LP,N50,Immature Goblet,0,0,0
Healthy,1,LP,N50,Inflammatory Fibroblasts,0,0,0
Healthy,1,LP,N50,Inflammatory Monocytes,0,0,0
Healthy,1,LP,N50,M cells,0,0,0
Healthy,1,LP,N50,MT-hi,0,0,0
Healthy,1,LP,N50,Macrophages,0,0,0
Healthy,1,LP,N50,Microvascular,0,0,0
Healthy,1,LP,N50,Myofibroblasts,0,0,0
Healthy,1,LP,N50,NKs,0,0,0
Healthy,1,LP,N50,Pericytes,0,0,0
Healthy,1,LP,N50,Plasma,0,0,0
Healthy,1,LP,N50,Post-capillary Venules,0,0,0
Healthy,1,LP,N50,RSPO3+,0,0,0
Healthy,1,LP,N50,Secretory TA,0,0,0
Healthy,1,LP,N50,Stem,0,0,0
Healthy,1,LP,N50,TA 1,0,0,0
Healthy,1,LP,N50,TA 2,0,0,0
Healthy,1,LP,N50,Tregs,0,0,0
Healthy,1,LP,N50,Tuft,0,0,0
Healthy,1,LP,N50,WNT2B+ Fos-hi,0,0,0
Healthy,1,LP,N50,WNT2B+ Fos-lo 1,0,0,0
Healthy,1,LP,N50,WNT2B+ Fos-lo 2,0,0,0
Healthy,1,LP,N50,WNT5B+ 1,0,0,0
Healthy,1,LP,N50,WNT5B+ 2,0,0,0
Healthy,1,LP,N51,Best4+ Enterocytes,0,689,689
Healthy,1,LP,N51,CD4+ Activated Fos-hi,0,689,689
Healthy,1,LP,N51,CD4+ Activated Fos-lo,0,689,689
Healthy,1,LP,N51,CD4+ Memory,0,689,689
Healthy,1,LP,N51,CD4+ PD1+,0,689,689
Healthy,1,LP,N51,CD8+ IELs,0,689,689
Healthy,1,LP,N51,CD8+ IL17+,0,689,689
Healthy,1,LP,N51,CD8+ LP,0,689,689
Healthy,1,LP,N51,CD69+ Mast,0,689,689
Healthy,1,LP,N51,CD69- Mast,0,689,689
Healthy,1,LP,N51,Cycling B,0,689,689
Healthy,1,LP,N51,Cycling Monocytes,0,689,689
Healthy,1,LP,N51,Cycling T,0,689,689
Healthy,1,LP,N51,Cycling TA,0,689,689
Healthy,1,LP,N51,DC1,0,689,689
Healthy,1,LP,N51,DC2,0,689,689
Healthy,1,LP,N51,Endothelial,18,689,671
Healthy,1,LP,N51,Enterocyte Progenitors,0,689,689
Healthy,1,LP,N51,Enterocytes,0,689,689
Healthy,1,LP,N51,Enteroendocrine,0,689,689
Healthy,1,LP,N51,Follicular,0,689,689
Healthy,1,LP,N51,GC,0,689,689
Healthy,1,LP,N51,Glia,60,689,629
Healthy,1,LP,N51,Goblet,0,689,689
Healthy,1,LP,N51,ILCs,0,689,689
Healthy,1,LP,N51,Immature Enterocytes 1,0,689,689
Healthy,1,LP,N51,Immature Enterocytes 2,0,689,689
Healthy,1,LP,N51,Immature Goblet,0,689,689
Healthy,1,LP,N51,Inflammatory Fibroblasts,1,689,688
Healthy,1,LP,N51,Inflammatory Monocytes,0,689,689
Healthy,1,LP,N51,M cells,0,689,689
Healthy,1,LP,N51,MT-hi,0,689,689
Healthy,1,LP,N51,Macrophages,0,689,689
Healthy,1,LP,N51,Microvascular,18,689,671
Healthy,1,LP,N51,Myofibroblasts,50,689,639
Healthy,1,LP,N51,NKs,0,689,689
Healthy,1,LP,N51,Pericytes,1,689,688
Healthy,1,LP,N51,Plasma,0,689,689
Healthy,1,LP,N51,Post-capillary Venules,21,689,668
Healthy,1,LP,N51,RSPO3+,2,689,687
Healthy,1,LP,N51,Secretory TA,0,689,689
Healthy,1,LP,N51,Stem,0,689,689
Healthy,1,LP,N51,TA 1,0,689,689
Healthy,1,LP,N51,TA 2,0,689,689
Healthy,1,LP,N51,Tregs,0,689,689
Healthy,1,LP,N51,Tuft,0,689,689
Healthy,1,LP,N51,WNT2B+ Fos-hi,76,689,613
Healthy,1,LP,N51,WNT2B+ Fos-lo 1,162,689,527
Healthy,1,LP,N51,WNT2B+ Fos-lo 2,35,689,654
Healthy,1,LP,N51,WNT5B+ 1,95,689,594
Healthy,1,LP,N51,WNT5B+ 2,150,689,539
Healthy,1,LP,N52,Best4+ Enterocytes,0,0,0
Healthy,1,LP,N52,CD4+ Activated Fos-hi,0,0,0
Healthy,1,LP,N52,CD4+ Activated Fos-lo,0,0,0
Healthy,1,LP,N52,CD4+ Memory,0,0,0
Healthy,1,LP,N52,CD4+ PD1+,0,0,0
Healthy,1,LP,N52,CD8+ IELs,0,0,0
Healthy,1,LP,N52,CD8+ IL17+,0,0,0
Healthy,1,LP,N52,CD8+ LP,0,0,0
Healthy,1,LP,N52,CD69+ Mast,0,0,0
Healthy,1,LP,N52,CD69- Mast,0,0,0
Healthy,1,LP,N52,Cycling B,0,0,0
Healthy,1,LP,N52,Cycling Monocytes,0,0,0
Healthy,1,LP,N52,Cycling T,0,0,0
Healthy,1,LP,N52,Cycling TA,0,0,0
Healthy,1,LP,N52,DC1,0,0,0
Healthy,1,LP,N52,DC2,0,0,0
Healthy,1,LP,N52,Endothelial,0,0,0
Healthy,1,LP,N52,Enterocyte Progenitors,0,0,0
Healthy,1,LP,N52,Enterocytes,0,0,0
Healthy,1,LP,N52,Enteroendocrine,0,0,0
Healthy,1,LP,N52,Follicular,0,0,0
Healthy,1,LP,N52,GC,0,0,0
Healthy,1,LP,N52,Glia,0,0,0
Healthy,1,LP,N52,Goblet,0,0,0
Healthy,1,LP,N52,ILCs,0,0,0
Healthy,1,LP,N52,Immature Enterocytes 1,0,0,0
Healthy,1,LP,N52,Immature Enterocytes 2,0,0,0
Healthy,1,LP,N52,Immature Goblet,0,0,0
Healthy,1,LP,N52,Inflammatory Fibroblasts,0,0,0
Healthy,1,LP,N52,Inflammatory Monocytes,0,0,0
Healthy,1,LP,N52,M cells,0,0,0
Healthy,1,LP,N52,MT-hi,0,0,0
Healthy,1,LP,N52,Macrophages,0,0,0
Healthy,1,LP,N52,Microvascular,0,0,0
Healthy,1,LP,N52,Myofibroblasts,0,0,0
Healthy,1,LP,N52,NKs,0,0,0
Healthy,1,LP,N52,Pericytes,0,0,0
Healthy,1,LP,N52,Plasma,0,0,0
Healthy,1,LP,N52,Post-capillary Venules,0,0,0
Healthy,1,LP,N52,RSPO3+,0,0,0
Healthy,1,LP,N52,Secretory TA,0,0,0
Healthy,1,LP,N52,Stem,0,0,0
Healthy,1,LP,N52,TA 1,0,0,0
Healthy,1,LP,N52,TA 2,0,0,0
Healthy,1,LP,N52,Tregs,0,0,0
Healthy,1,LP,N52,Tuft,0,0,0
Healthy,1,LP,N52,WNT2B+ Fos-hi,0,0,0
Healthy,1,LP,N52,WNT2B+ Fos-lo 1,0,0,0
Healthy,1,LP,N52,WNT2B+ Fos-lo 2,0,0,0
Healthy,1,LP,N52,WNT5B+ 1,0,0,0
Healthy,1,LP,N52,WNT5B+ 2,0,0,0
Healthy,1,LP,N58,Best4+ Enterocytes,0,0,0
Healthy,1,LP,N58,CD4+ Activated Fos-hi,0,0,0
Healthy,1,LP,N58,CD4+ Activated Fos-lo,0,0,0
Healthy,1,LP,N58,CD4+ Memory,0,0,0
Healthy,1,LP,N58,CD4+ PD1+,0,0,0
Healthy,1,LP,N58,CD8+ IELs,0,0,0
Healthy,1,LP,N58,CD8+ IL17+,0,0,0
Healthy,1,LP,N58,CD8+ LP,0,0,0
Healthy,1,LP,N58,CD69+ Mast,0,0,0
Healthy,1,LP,N58,CD69- Mast,0,0,0
Healthy,1,LP,N58,Cycling B,0,0,0
Healthy,1,LP,N58,Cycling Monocytes,0,0,0
Healthy,1,LP,N58,Cycling T,0,0,0
Healthy,1,LP,N58,Cycling TA,0,0,0
Healthy,1,LP,N58,DC1,0,0,0
Healthy,1,LP,N58,DC2,0,0,0
Healthy,1,LP,N58,Endothelial,0,0,0
Healthy,1,LP,N58,Enterocyte Progenitors,0,0,0
Healthy,1,LP,N58,Enterocytes,0,0,0
Healthy,1,LP,N58,Enteroendocrine,0,0,0
Healthy,1,LP,N58,Follicular,0,0,0
Healthy,1,LP,N58,GC,0,0,0
Healthy,1,LP,N58,Glia,0,0,0
Healthy,1,LP,N58,Goblet,0,0,0
Healthy,1,LP,N58,ILCs,0,0,0
Healthy,1,LP,N58,Immature Enterocytes 1,0,0,0
Healthy,1,LP,N58,Immature Enterocytes 2,0,0,0
Healthy,1,LP,N58,Immature Goblet,0,0,0
Healthy,1,LP,N58,Inflammatory Fibroblasts,0,0,0
Healthy,1,LP,N58,Inflammatory Monocytes,0,0,0
Healthy,1,LP,N58,M cells,0,0,0
Healthy,1,LP,N58,MT-hi,0,0,0
Healthy,1,LP,N58,Macrophages,0,0,0
Healthy,1,LP,N58,Microvascular,0,0,0
Healthy,1,LP,N58,Myofibroblasts,0,0,0
Healthy,1,LP,N58,NKs,0,0,0
Healthy,1,LP,N58,Pericytes,0,0,0
Healthy,1,LP,N58,Plasma,0,0,0
Healthy,1,LP,N58,Post-capillary Venules,0,0,0
Healthy,1,LP,N58,RSPO3+,0,0,0
Healthy,1,LP,N58,Secretory TA,0,0,0
Healthy,1,LP,N58,Stem,0,0,0
Healthy,1,LP,N58,TA 1,0,0,0
Healthy,1,LP,N58,TA 2,0,0,0
Healthy,1,LP,N58,Tregs,0,0,0
Healthy,1,LP,N58,Tuft,0,0,0
Healthy,1,LP,N58,WNT2B+ Fos-hi,0,0,0
Healthy,1,LP,N58,WNT2B+ Fos-lo 1,0,0,0
Healthy,1,LP,N58,WNT2B+ Fos-lo 2,0,0,0
Healthy,1,LP,N58,WNT5B+ 1,0,0,0
Healthy,1,LP,N58,WNT5B+ 2,0,0,0
Healthy,1,LP,N106,Best4+ Enterocytes,0,0,0
Healthy,1,LP,N106,CD4+ Activated Fos-hi,0,0,0
Healthy,1,LP,N106,CD4+ Activated Fos-lo,0,0,0
Healthy,1,LP,N106,CD4+ Memory,0,0,0
Healthy,1,LP,N106,CD4+ PD1+,0,0,0
Healthy,1,LP,N106,CD8+ IELs,0,0,0
Healthy,1,LP,N106,CD8+ IL17+,0,0,0
Healthy,1,LP,N106,CD8+ LP,0,0,0
Healthy,1,LP,N106,CD69+ Mast,0,0,0
Healthy,1,LP,N106,CD69- Mast,0,0,0
Healthy,1,LP,N106,Cycling B,0,0,0
Healthy,1,LP,N106,Cycling Monocytes,0,0,0
Healthy,1,LP,N106,Cycling T,0,0,0
Healthy,1,LP,N106,Cycling TA,0,0,0
Healthy,1,LP,N106,DC1,0,0,0
Healthy,1,LP,N106,DC2,0,0,0
Healthy,1,LP,N106,Endothelial,0,0,0
Healthy,1,LP,N106,Enterocyte Progenitors,0,0,0
Healthy,1,LP,N106,Enterocytes,0,0,0
Healthy,1,LP,N106,Enteroendocrine,0,0,0
Healthy,1,LP,N106,Follicular,0,0,0
Healthy,1,LP,N106,GC,0,0,0
Healthy,1,LP,N106,Glia,0,0,0
Healthy,1,LP,N106,Goblet,0,0,0
Healthy,1,LP,N106,ILCs,0,0,0
Healthy,1,LP,N106,Immature Enterocytes 1,0,0,0
Healthy,1,LP,N106,Immature Enterocytes 2,0,0,0
Healthy,1,LP,N106,Immature Goblet,0,0,0
Healthy,1,LP,N106,Inflammatory Fibroblasts,0,0,0
Healthy,1,LP,N106,Inflammatory Monocytes,0,0,0
Healthy,1,LP,N106,M cells,0,0,0
Healthy,1,LP,N106,MT-hi,0,0,0
Healthy,1,LP,N106,Macrophages,0,0,0
Healthy,1,LP,N106,Microvascular,0,0,0
Healthy,1,LP,N106,Myofibroblasts,0,0,0
Healthy,1,LP,N106,NKs,0,0,0
Healthy,1,LP,N106,Pericytes,0,0,0
Healthy,1,LP,N106,Plasma,0,0,0
Healthy,1,LP,N106,Post-capillary Venules,0,0,0
Healthy,1,LP,N106,RSPO3+,0,0,0
Healthy,1,LP,N106,Secretory TA,0,0,0
Healthy,1,LP,N106,Stem,0,0,0
Healthy,1,LP,N106,TA 1,0,0,0
Healthy,1,LP,N106,TA 2,0,0,0
Healthy,1,LP,N106,Tregs,0,0,0
Healthy,1,LP,N106,Tuft,0,0,0
Healthy,1,LP,N106,WNT2B+ Fos-hi,0,0,0
Healthy,1,LP,N106,WNT2B+ Fos-lo 1,0,0,0
Healthy,1,LP,N106,WNT2B+ Fos-lo 2,0,0,0
Healthy,1,LP,N106,WNT5B+ 1,0,0,0
Healthy,1,LP,N106,WNT5B+ 2,0,0,0
Healthy,1,LP,N110,Best4+ Enterocytes,0,0,0
Healthy,1,LP,N110,CD4+ Activated Fos-hi,0,0,0
Healthy,1,LP,N110,CD4+ Activated Fos-lo,0,0,0
Healthy,1,LP,N110,CD4+ Memory,0,0,0
Healthy,1,LP,N110,CD4+ PD1+,0,0,0
Healthy,1,LP,N110,CD8+ IELs,0,0,0
Healthy,1,LP,N110,CD8+ IL17+,0,0,0
Healthy,1,LP,N110,CD8+ LP,0,0,0
Healthy,1,LP,N110,CD69+ Mast,0,0,0
Healthy,1,LP,N110,CD69- Mast,0,0,0
Healthy,1,LP,N110,Cycling B,0,0,0
Healthy,1,LP,N110,Cycling Monocytes,0,0,0
Healthy,1,LP,N110,Cycling T,0,0,0
Healthy,1,LP,N110,Cycling TA,0,0,0
Healthy,1,LP,N110,DC1,0,0,0
Healthy,1,LP,N110,DC2,0,0,0
Healthy,1,LP,N110,Endothelial,0,0,0
Healthy,1,LP,N110,Enterocyte Progenitors,0,0,0
Healthy,1,LP,N110,Enterocytes,0,0,0
Healthy,1,LP,N110,Enteroendocrine,0,0,0
Healthy,1,LP,N110,Follicular,0,0,0
Healthy,1,LP,N110,GC,0,0,0
Healthy,1,LP,N110,Glia,0,0,0
Healthy,1,LP,N110,Goblet,0,0,0
Healthy,1,LP,N110,ILCs,0,0,0
Healthy,1,LP,N110,Immature Enterocytes 1,0,0,0
Healthy,1,LP,N110,Immature Enterocytes 2,0,0,0
Healthy,1,LP,N110,Immature Goblet,0,0,0
Healthy,1,LP,N110,Inflammatory Fibroblasts,0,0,0
Healthy,1,LP,N110,Inflammatory Monocytes,0,0,0
Healthy,1,LP,N110,M cells,0,0,0
Healthy,1,LP,N110,MT-hi,0,0,0
Healthy,1,LP,N110,Macrophages,0,0,0
Healthy,1,LP,N110,Microvascular,0,0,0
Healthy,1,LP,N110,Myofibroblasts,0,0,0
Healthy,1,LP,N110,NKs,0,0,0
Healthy,1,LP,N110,Pericytes,0,0,0
Healthy,1,LP,N110,Plasma,0,0,0
Healthy,1,LP,N110,Post-capillary Venules,0,0,0
Healthy,1,LP,N110,RSPO3+,0,0,0
Healthy,1,LP,N110,Secretory TA,0,0,0
Healthy,1,LP,N110,Stem,0,0,0
Healthy,1,LP,N110,TA 1,0,0,0
Healthy,1,LP,N110,TA 2,0,0,0
Healthy,1,LP,N110,Tregs,0,0,0
Healthy,1,LP,N110,Tuft,0,0,0
Healthy,1,LP,N110,WNT2B+ Fos-hi,0,0,0
Healthy,1,LP,N110,WNT2B+ Fos-lo 1,0,0,0
Healthy,1,LP,N110,WNT2B+ Fos-lo 2,0,0,0
Healthy,1,LP,N110,WNT5B+ 1,0,0,0
Healthy,1,LP,N110,WNT5B+ 2,0,0,0
Healthy,1,LP,N111,Best4+ Enterocytes,0,0,0
Healthy,1,LP,N111,CD4+ Activated Fos-hi,0,0,0
Healthy,1,LP,N111,CD4+ Activated Fos-lo,0,0,0
Healthy,1,LP,N111,CD4+ Memory,0,0,0
Healthy,1,LP,N111,CD4+ PD1+,0,0,0
Healthy,1,LP,N111,CD8+ IELs,0,0,0
Healthy,1,LP,N111,CD8+ IL17+,0,0,0
Healthy,1,LP,N111,CD8+ LP,0,0,0
Healthy,1,LP,N111,CD69+ Mast,0,0,0
Healthy,1,LP,N111,CD69- Mast,0,0,0
Healthy,1,LP,N111,Cycling B,0,0,0
Healthy,1,LP,N111,Cycling Monocytes,0,0,0
Healthy,1,LP,N111,Cycling T,0,0,0
Healthy,1,LP,N111,Cycling TA,0,0,0
Healthy,1,LP,N111,DC1,0,0,0
Healthy,1,LP,N111,DC2,0,0,0
Healthy,1,LP,N111,Endothelial,0,0,0
Healthy,1,LP,N111,Enterocyte Progenitors,0,0,0
Healthy,1,LP,N111,Enterocytes,0,0,0
Healthy,1,LP,N111,Enteroendocrine,0,0,0
Healthy,1,LP,N111,Follicular,0,0,0
Healthy,1,LP,N111,GC,0,0,0
Healthy,1,LP,N111,Glia,0,0,0
Healthy,1,LP,N111,Goblet,0,0,0
Healthy,1,LP,N111,ILCs,0,0,0
Healthy,1,LP,N111,Immature Enterocytes 1,0,0,0
Healthy,1,LP,N111,Immature Enterocytes 2,0,0,0
Healthy,1,LP,N111,Immature Goblet,0,0,0
Healthy,1,LP,N111,Inflammatory Fibroblasts,0,0,0
Healthy,1,LP,N111,Inflammatory Monocytes,0,0,0
Healthy,1,LP,N111,M cells,0,0,0
Healthy,1,LP,N111,MT-hi,0,0,0
Healthy,1,LP,N111,Macrophages,0,0,0
Healthy,1,LP,N111,Microvascular,0,0,0
Healthy,1,LP,N111,Myofibroblasts,0,0,0
Healthy,1,LP,N111,NKs,0,0,0
Healthy,1,LP,N111,Pericytes,0,0,0
Healthy,1,LP,N111,Plasma,0,0,0
Healthy,1,LP,N111,Post-capillary Venules,0,0,0
Healthy,1,LP,N111,RSPO3+,0,0,0
Healthy,1,LP,N111,Secretory TA,0,0,0
Healthy,1,LP,N111,Stem,0,0,0
Healthy,1,LP,N111,TA 1,0,0,0
Healthy,1,LP,N111,TA 2,0,0,0
Healthy,1,LP,N111,Tregs,0,0,0
Healthy,1,LP,N111,Tuft,0,0,0
Healthy,1,LP,N111,WNT2B+ Fos-hi,0,0,0
Healthy,1,LP,N111,WNT2B+ Fos-lo 1,0,0,0
Healthy,1,LP,N111,WNT2B+ Fos-lo 2,0,0,0
Healthy,1,LP,N111,WNT5B+ 1,0,0,0
Healthy,1,LP,N111,WNT5B+ 2,0,0,0
Healthy,1,LP,N539,Best4+ Enterocytes,0,0,0
Healthy,1,LP,N539,CD4+ Activated Fos-hi,0,0,0
Healthy,1,LP,N539,CD4+ Activated Fos-lo,0,0,0
Healthy,1,LP,N539,CD4+ Memory,0,0,0
Healthy,1,LP,N539,CD4+ PD1+,0,0,0
Healthy,1,LP,N539,CD8+ IELs,0,0,0
Healthy,1,LP,N539,CD8+ IL17+,0,0,0
Healthy,1,LP,N539,CD8+ LP,0,0,0
Healthy,1,LP,N539,CD69+ Mast,0,0,0
Healthy,1,LP,N539,CD69- Mast,0,0,0
Healthy,1,LP,N539,Cycling B,0,0,0
Healthy,1,LP,N539,Cycling Monocytes,0,0,0
Healthy,1,LP,N539,Cycling T,0,0,0
Healthy,1,LP,N539,Cycling TA,0,0,0
Healthy,1,LP,N539,DC1,0,0,0
Healthy,1,LP,N539,DC2,0,0,0
Healthy,1,LP,N539,Endothelial,0,0,0
Healthy,1,LP,N539,Enterocyte Progenitors,0,0,0
Healthy,1,LP,N539,Enterocytes,0,0,0
Healthy,1,LP,N539,Enteroendocrine,0,0,0
Healthy,1,LP,N539,Follicular,0,0,0
Healthy,1,LP,N539,GC,0,0,0
Healthy,1,LP,N539,Glia,0,0,0
